timestamp,source_ip,username,auth_method,service,status,message
2026-09-20 09:48:22,10.0.38.109,maria,ssh_key,sshd,SUCCESS,Access granted — session initiated
2026-09-20 09:49:19,10.0.18.17,xander,certificate,sshd,SUCCESS,Login accepted via PAM
2026-09-20 09:56:09,10.0.25.21,bob,ssh_key,sshd,SUCCESS,Access granted — session initiated
2026-09-20 10:03:52,10.0.24.148,henry,ssh_key,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 10:08:10,192.168.1.29,xander,2fa,api_server,SUCCESS,Session opened for user
2026-09-20 10:13:35,10.0.39.7,xander,kerberos,sshd,SUCCESS,User authenticated successfully
2026-09-20 10:24:52,10.0.18.63,charlie,ssh_key,web_portal,SUCCESS,Session opened for user
2026-09-20 10:31:32,10.0.50.75,quinn,password,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-20 10:35:35,10.0.2.190,dev,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 10:38:45,10.0.35.23,nathan,2fa,web_portal,SUCCESS,Kerberos TGT validated
2026-09-20 10:42:59,10.0.43.59,charlie,ssh_key,api_server,SUCCESS,Accepted publickey for user
2026-09-20 10:44:07,10.0.24.148,iris,2fa,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 10:45:56,10.0.4.59,rachel,2fa,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 10:48:04,192.168.1.98,steve,ssh_key,web_portal,SUCCESS,Session opened for user
2026-09-20 10:57:50,10.0.9.131,dev,2fa,sshd,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 10:58:00,10.0.48.150,grace,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 10:59:52,10.0.48.144,yuki,password,rdp,SUCCESS,Access granted — session initiated
2026-09-20 11:06:09,172.16.6.196,nathan,ssh_key,sshd,SUCCESS,User authenticated successfully
2026-09-20 11:07:28,10.0.23.155,frank,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 11:09:11,192.168.1.17,dev,password,rdp,SUCCESS,Accepted publickey for user
2026-09-20 11:19:29,192.168.1.65,jack,ssh_key,web_portal,SUCCESS,Accepted publickey for user
2026-09-20 11:19:55,10.0.41.177,wendy,kerberos,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 11:31:36,172.16.3.130,tina,password,sshd,SUCCESS,User authenticated successfully
2026-09-20 11:34:22,10.0.23.217,yuki,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-20 11:35:15,172.16.3.139,grace,certificate,api_server,SUCCESS,Kerberos TGT validated
2026-09-20 11:42:16,172.16.1.245,leo,2fa,web_portal,SUCCESS,Authentication successful
2026-09-20 11:47:08,10.0.15.130,zara,2fa,web_portal,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 11:47:41,10.0.18.180,alice,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 11:52:50,10.0.18.208,maria,password,web_portal,SUCCESS,User authenticated successfully
2026-09-20 11:52:55,10.0.23.155,uma,password,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 11:54:20,172.16.4.40,iris,ssh_key,vpn_gateway,FAILURE,Invalid credentials — access denied
2026-09-20 12:02:06,10.0.29.151,quinn,2fa,sshd,SUCCESS,Login accepted via PAM
2026-09-20 12:04:23,10.0.13.181,iris,password,vpn_gateway,SUCCESS,Session opened for user
2026-09-20 12:05:17,10.0.44.166,leo,2fa,web_portal,SUCCESS,Session opened for user
2026-09-20 12:05:58,192.168.1.136,zara,password,api_server,SUCCESS,Login accepted via PAM
2026-09-20 12:08:13,192.168.1.98,uma,ssh_key,vpn_gateway,SUCCESS,Session opened for user
2026-09-20 12:10:29,10.0.27.57,alice,password,rdp,SUCCESS,Authentication successful
2026-09-20 12:14:51,192.168.1.161,charlie,password,web_portal,SUCCESS,Authentication successful
2026-09-20 12:15:36,192.168.1.249,xander,certificate,web_portal,SUCCESS,Session opened for user
2026-09-20 12:19:12,10.0.14.246,leo,password,vpn_gateway,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 12:23:51,10.0.15.130,victor,2fa,api_server,SUCCESS,Access granted — session initiated
2026-09-20 12:27:47,192.168.1.3,zara,password,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-20 12:28:11,172.16.3.130,bhaskar,ssh_key,sshd,SUCCESS,Login accepted via PAM
2026-09-20 12:31:52,10.0.32.24,frank,ssh_key,sshd,SUCCESS,Authentication successful
2026-09-20 12:35:27,192.168.1.153,nathan,kerberos,sshd,SUCCESS,Authentication successful
2026-09-20 12:36:24,10.0.35.68,alice,password,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-20 12:41:34,10.0.30.98,chitra,ssh_key,sshd,SUCCESS,Access granted — session initiated
2026-09-20 12:49:40,192.168.1.65,quinn,2fa,rdp,SUCCESS,Login accepted via PAM
2026-09-20 12:52:34,192.168.1.203,peter,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 12:53:51,192.168.1.227,olivia,password,sshd,SUCCESS,Authentication successful
2026-09-20 12:54:10,10.0.29.151,jack,password,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 12:55:32,10.0.50.199,grace,kerberos,web_portal,SUCCESS,Session opened for user
2026-09-20 13:00:37,10.0.36.57,jack,password,web_portal,SUCCESS,Authentication successful
2026-09-20 13:01:49,10.0.49.87,frank,password,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-20 13:06:20,10.0.44.166,charlie,kerberos,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 13:06:59,192.168.1.99,karen,ssh_key,vpn_gateway,SUCCESS,Session opened for user
2026-09-20 13:08:51,10.0.41.44,quinn,ssh_key,web_portal,SUCCESS,Kerberos TGT validated
2026-09-20 13:12:39,10.0.48.150,grace,ssh_key,api_server,SUCCESS,Session opened for user
2026-09-20 13:18:01,172.16.2.223,dev,2fa,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 13:18:06,10.0.3.187,henry,certificate,rdp,SUCCESS,Access granted — session initiated
2026-09-20 13:20:54,10.0.35.187,leo,2fa,web_portal,SUCCESS,User authenticated successfully
2026-09-20 13:31:12,10.0.18.254,steve,ssh_key,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 13:37:36,10.0.11.179,victor,ssh_key,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-20 13:37:43,10.0.39.7,diana,2fa,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-20 13:39:25,10.0.3.187,steve,password,rdp,SUCCESS,Kerberos TGT validated
2026-09-20 13:41:42,10.0.24.57,grace,ssh_key,sshd,SUCCESS,Session opened for user
2026-09-20 13:46:04,10.0.3.8,arun,password,sshd,SUCCESS,Authentication successful
2026-09-20 13:51:31,10.0.15.130,diana,2fa,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 13:53:25,192.168.1.40,charlie,password,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-20 13:54:06,192.168.1.98,nathan,kerberos,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-20 13:55:49,10.0.32.24,bhaskar,password,api_server,SUCCESS,Accepted publickey for user
2026-09-20 13:56:38,10.0.44.190,arun,certificate,api_server,SUCCESS,Accepted publickey for user
2026-09-20 13:57:53,172.16.2.223,charlie,password,api_server,SUCCESS,Access granted — session initiated
2026-09-20 14:02:21,10.0.4.59,nathan,password,rdp,SUCCESS,Session opened for user
2026-09-20 14:05:41,10.0.14.246,dev,password,sshd,SUCCESS,Access granted — session initiated
2026-09-20 14:11:20,10.0.30.138,uma,password,sshd,SUCCESS,Session opened for user
2026-09-20 14:11:52,10.0.44.84,bhaskar,ssh_key,rdp,SUCCESS,Authentication successful
2026-09-20 14:18:23,172.16.2.223,alice,ssh_key,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-20 14:18:30,10.0.18.180,chitra,certificate,vpn_gateway,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-20 14:22:07,10.0.46.81,bob,2fa,sshd,SUCCESS,Accepted publickey for user
2026-09-20 14:25:03,192.168.1.153,uma,password,web_portal,FAILURE,Failed password for invalid user
2026-09-20 14:25:24,192.168.1.194,wendy,password,web_portal,SUCCESS,Authentication successful
2026-09-20 14:27:17,10.0.10.68,uma,kerberos,sshd,SUCCESS,Login accepted via PAM
2026-09-20 14:31:49,10.0.41.177,xander,kerberos,web_portal,SUCCESS,Accepted publickey for user
2026-09-20 14:43:09,10.0.39.7,iris,ssh_key,api_server,SUCCESS,Authentication successful
2026-09-20 14:43:25,10.0.23.217,yuki,ssh_key,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-20 14:43:50,192.168.1.109,alice,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-20 14:47:44,10.0.9.131,rachel,ssh_key,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-20 14:51:02,192.168.1.109,xander,ssh_key,api_server,SUCCESS,User authenticated successfully
2026-09-20 14:51:25,10.0.35.23,xander,2fa,api_server,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 14:55:10,192.168.1.142,wendy,ssh_key,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-20 14:55:43,10.0.18.40,chitra,2fa,rdp,SUCCESS,Access granted — session initiated
2026-09-20 14:58:42,10.0.15.222,leo,password,sshd,SUCCESS,Access granted — session initiated
2026-09-20 15:05:42,10.0.36.76,peter,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 15:06:11,10.0.24.42,quinn,2fa,web_portal,SUCCESS,Accepted publickey for user
2026-09-20 15:07:20,10.0.18.17,rachel,ssh_key,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 15:10:58,10.0.2.190,dev,ssh_key,sshd,SUCCESS,Session opened for user
2026-09-20 15:11:12,10.0.49.87,eve,ssh_key,api_server,SUCCESS,Login accepted via PAM
2026-09-20 15:14:43,10.0.43.59,rachel,2fa,api_server,SUCCESS,User authenticated successfully
2026-09-20 15:15:20,192.168.1.193,chitra,password,sshd,SUCCESS,Login accepted via PAM
2026-09-20 15:24:03,10.0.36.57,zara,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 15:29:31,192.168.1.153,bhaskar,certificate,sshd,SUCCESS,User authenticated successfully
2026-09-20 15:31:48,192.168.1.41,eve,kerberos,vpn_gateway,SUCCESS,Authentication successful
2026-09-20 15:37:33,10.0.15.36,tina,password,sshd,SUCCESS,Authentication successful
2026-09-20 15:41:18,10.0.7.24,olivia,2fa,web_portal,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 15:45:41,10.0.18.17,iris,kerberos,rdp,SUCCESS,Session opened for user
2026-09-20 15:45:50,10.0.28.230,jack,ssh_key,rdp,SUCCESS,Session opened for user
2026-09-20 15:46:40,10.0.28.88,alice,certificate,rdp,SUCCESS,Session opened for user
2026-09-20 15:48:32,10.0.32.24,peter,kerberos,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 15:48:56,10.0.32.24,dev,kerberos,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 15:57:06,10.0.15.130,uma,password,sshd,SUCCESS,Accepted publickey for user
2026-09-20 15:57:33,192.168.1.98,dev,ssh_key,api_server,SUCCESS,Accepted publickey for user
2026-09-20 15:57:33,10.0.27.57,yuki,kerberos,api_server,SUCCESS,Authentication successful
2026-09-20 15:59:35,10.0.44.190,uma,password,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-20 16:04:03,10.0.10.68,frank,password,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-20 16:05:03,192.168.1.17,iris,ssh_key,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 16:07:03,172.16.6.29,peter,password,web_portal,SUCCESS,Authentication successful
2026-09-20 16:09:30,192.168.1.227,nathan,password,api_server,SUCCESS,Access granted — session initiated
2026-09-20 16:11:07,10.0.32.102,maria,certificate,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 16:11:53,10.0.16.42,yuki,ssh_key,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 16:15:17,10.0.38.109,uma,password,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-20 16:17:33,10.0.4.59,charlie,2fa,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 16:17:42,10.0.6.56,rachel,ssh_key,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 16:17:47,10.0.48.150,grace,2fa,vpn_gateway,SUCCESS,Session opened for user
2026-09-20 16:20:17,192.168.1.142,maria,password,sshd,SUCCESS,Login accepted via PAM
2026-09-20 16:20:27,10.0.3.187,xander,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 16:22:31,192.168.1.136,zara,kerberos,sshd,SUCCESS,Access granted — session initiated
2026-09-20 16:37:01,10.0.44.84,yuki,ssh_key,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 16:37:03,10.0.18.117,leo,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 16:39:03,192.168.1.193,tina,2fa,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-20 16:39:44,10.0.11.179,victor,password,web_portal,SUCCESS,Kerberos TGT validated
2026-09-20 16:40:16,10.0.6.219,frank,ssh_key,vpn_gateway,SUCCESS,Authentication successful
2026-09-20 16:40:16,10.0.41.159,chitra,kerberos,rdp,SUCCESS,User authenticated successfully
2026-09-20 16:44:22,10.0.41.44,dev,password,vpn_gateway,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-20 16:45:48,10.0.2.190,victor,ssh_key,api_server,SUCCESS,Access granted — session initiated
2026-09-20 17:08:44,10.0.36.76,bhaskar,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 17:12:22,10.0.35.187,wendy,password,sshd,SUCCESS,Session opened for user
2026-09-20 17:13:37,172.16.3.117,arun,password,sshd,SUCCESS,Authentication successful
2026-09-20 17:17:58,10.0.27.57,peter,password,sshd,FAILURE,Failed password for invalid user
2026-09-20 17:21:24,192.168.1.13,uma,2fa,web_portal,SUCCESS,User authenticated successfully
2026-09-20 17:27:49,10.0.9.131,wendy,password,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 17:30:01,10.0.42.118,xander,password,api_server,SUCCESS,Authentication successful
2026-09-20 17:39:56,10.0.18.208,bhaskar,ssh_key,vpn_gateway,SUCCESS,Session opened for user
2026-09-20 17:40:38,10.0.23.217,rachel,2fa,sshd,SUCCESS,User authenticated successfully
2026-09-20 17:49:03,10.0.41.214,henry,password,sshd,SUCCESS,Session opened for user
2026-09-20 17:50:34,10.0.44.190,maria,certificate,rdp,SUCCESS,Login accepted via PAM
2026-09-20 17:53:42,192.168.1.41,chitra,password,sshd,SUCCESS,Login accepted via PAM
2026-09-20 18:02:07,10.0.3.8,bob,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 18:03:06,10.0.6.56,nathan,password,sshd,SUCCESS,Accepted publickey for user
2026-09-20 18:14:41,10.0.43.59,charlie,2fa,api_server,SUCCESS,Access granted — session initiated
2026-09-20 18:16:39,10.0.18.63,arun,kerberos,web_portal,SUCCESS,Session opened for user
2026-09-20 18:22:56,10.0.28.230,karen,ssh_key,api_server,SUCCESS,Session opened for user
2026-09-20 18:30:44,192.168.1.98,arun,2fa,web_portal,SUCCESS,Authentication successful
2026-09-20 18:32:20,172.16.9.236,maria,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-20 18:35:20,192.168.1.161,charlie,password,vpn_gateway,SUCCESS,Kerberos TGT validated
2026-09-20 18:49:17,10.0.14.172,eve,2fa,sshd,SUCCESS,Session opened for user
2026-09-20 19:02:08,192.0.2.100,jane,password,sshd,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 19:02:25,192.0.2.100,jane,password,web_portal,FAILURE,Invalid credentials — access denied
2026-09-20 19:02:43,192.0.2.100,admin,password,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:02:44,192.0.2.100,admin,password,rdp,FAILURE,"Permission denied (publickey,password)"
2026-09-20 19:02:45,192.0.2.100,user1,password,rdp,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:03:08,192.0.2.100,guest,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-20 19:03:13,192.0.2.100,support,password,web_portal,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 19:03:16,192.0.2.100,guest,password,vpn_gateway,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:03:17,192.0.2.100,guest,password,rdp,FAILURE,Failed keyboard-interactive/pam for user
2026-09-20 19:03:29,192.0.2.100,john,password,rdp,FAILURE,Failed password for invalid user
2026-09-20 19:03:35,192.0.2.100,guest,password,web_portal,FAILURE,Invalid credentials — access denied
2026-09-20 19:03:46,192.0.2.100,root,password,web_portal,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 19:04:22,192.0.2.100,root,password,sshd,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-20 19:04:23,192.0.2.100,jane,ssh_key,web_portal,FAILURE,"Permission denied (publickey,password)"
2026-09-20 19:04:37,192.0.2.100,root,password,web_portal,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-20 19:04:45,192.0.2.100,john,password,rdp,FAILURE,Failed password for invalid user
2026-09-20 19:05:20,192.0.2.100,john,password,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:05:34,192.0.2.100,admin,ssh_key,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-20 19:05:35,192.0.2.100,root,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-20 19:05:42,192.0.2.100,admin,password,sshd,FAILURE,Failed password for invalid user
2026-09-20 19:06:11,192.0.2.100,support,password,rdp,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:06:18,10.0.16.42,zara,password,sshd,SUCCESS,Access granted — session initiated
2026-09-20 19:06:21,192.0.2.100,root,password,rdp,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-20 19:06:31,192.0.2.100,jane,password,sshd,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:06:45,192.0.2.100,user1,password,web_portal,FAILURE,Failed password for invalid user
2026-09-20 19:06:51,192.0.2.100,john,password,web_portal,FAILURE,error: maximum authentication attempts exceeded
2026-09-20 19:06:57,192.0.2.100,admin,password,web_portal,FAILURE,Invalid credentials — access denied
2026-09-20 19:30:48,192.168.1.138,karen,ssh_key,web_portal,SUCCESS,Login accepted via PAM
2026-09-20 19:34:51,192.168.1.17,tina,2fa,web_portal,SUCCESS,Accepted publickey for user
2026-09-20 19:42:24,172.16.4.40,zara,password,web_portal,SUCCESS,Access granted — session initiated
2026-09-20 19:50:29,10.0.18.17,jack,2fa,vpn_gateway,SUCCESS,Accepted publickey for user
2026-09-20 19:54:14,172.16.2.223,chitra,2fa,sshd,SUCCESS,Authentication successful
2026-09-20 20:00:35,192.168.1.41,bhaskar,password,sshd,SUCCESS,Access granted — session initiated
2026-09-20 20:17:14,10.0.36.51,tina,ssh_key,web_portal,SUCCESS,Session opened for user
2026-09-20 20:29:43,10.0.44.84,olivia,ssh_key,sshd,SUCCESS,Authentication successful
2026-09-20 20:33:45,192.168.1.221,chitra,2fa,sshd,SUCCESS,Login accepted via PAM
2026-09-20 20:43:10,10.0.25.21,bob,certificate,sshd,SUCCESS,Login accepted via PAM
2026-09-20 21:01:43,192.168.1.17,bhaskar,2fa,web_portal,SUCCESS,Session opened for user
2026-09-20 21:55:35,10.0.44.190,charlie,2fa,web_portal,FAILURE,Invalid credentials — access denied
2026-09-20 21:57:41,172.16.3.130,leo,kerberos,sshd,SUCCESS,Login accepted via PAM
2026-09-20 23:30:39,10.0.42.118,tina,password,web_portal,SUCCESS,Authentication successful
2026-09-20 23:42:51,10.0.11.179,tina,2fa,sshd,SUCCESS,User authenticated successfully
2026-09-21 00:02:18,192.168.1.227,tina,ssh_key,api_server,SUCCESS,Login accepted via PAM
2026-09-21 02:12:05,192.168.1.193,bhaskar,password,web_portal,SUCCESS,Session opened for user
2026-09-21 03:29:37,10.0.44.166,chitra,kerberos,rdp,SUCCESS,Login accepted via PAM
2026-09-21 03:40:44,10.0.7.24,victor,ssh_key,sshd,SUCCESS,Session opened for user
2026-09-21 05:10:58,10.0.38.103,karen,kerberos,rdp,SUCCESS,Session opened for user
2026-09-21 05:13:24,10.0.27.57,frank,ssh_key,sshd,SUCCESS,User authenticated successfully
2026-09-21 05:16:07,192.168.1.3,wendy,password,vpn_gateway,SUCCESS,Access granted — session initiated
2026-09-21 05:22:32,203.0.113.45,admin,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 05:22:35,10.0.43.59,zara,password,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-21 05:22:39,203.0.113.45,ubuntu,password,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 05:22:51,203.0.113.45,admin,password,web_portal,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 05:23:00,203.0.113.45,ubuntu,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 05:23:01,203.0.113.45,root,password,rdp,FAILURE,Failed password for invalid user
2026-09-21 05:23:09,203.0.113.45,admin,password,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 05:23:16,203.0.113.45,root,password,sshd,FAILURE,Failed password for invalid user
2026-09-21 05:23:16,203.0.113.45,ubuntu,password,rdp,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 05:23:18,203.0.113.45,admin,password,sshd,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 05:23:18,203.0.113.45,admin,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 05:23:22,203.0.113.45,root,password,web_portal,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 05:23:23,203.0.113.45,root,password,rdp,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 05:23:24,203.0.113.45,ubuntu,password,sshd,FAILURE,Invalid credentials — access denied
2026-09-21 05:23:35,203.0.113.45,admin,password,sshd,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 05:23:36,203.0.113.45,admin,password,rdp,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 05:23:48,203.0.113.45,admin,password,rdp,FAILURE,"Permission denied (publickey,password)"
2026-09-21 05:23:56,203.0.113.45,root,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 05:24:00,203.0.113.45,admin,password,rdp,FAILURE,Failed password for invalid user
2026-09-21 05:24:03,203.0.113.45,root,password,vpn_gateway,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 05:24:24,203.0.113.45,root,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 05:24:31,203.0.113.45,admin,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 05:24:41,203.0.113.45,ubuntu,password,sshd,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 05:24:52,203.0.113.45,admin,password,sshd,FAILURE,Failed password for invalid user
2026-09-21 05:57:41,10.0.37.225,grace,ssh_key,api_server,SUCCESS,Kerberos TGT validated
2026-09-21 05:58:22,192.168.1.242,eve,kerberos,web_portal,SUCCESS,Session opened for user
2026-09-21 06:00:42,192.168.1.242,grace,2fa,sshd,SUCCESS,Session opened for user
2026-09-21 06:03:10,10.0.9.131,olivia,ssh_key,sshd,SUCCESS,Login accepted via PAM
2026-09-21 06:32:04,10.0.49.87,bhaskar,password,sshd,SUCCESS,Kerberos TGT validated
2026-09-21 06:33:02,10.0.42.118,karen,ssh_key,sshd,SUCCESS,Session opened for user
2026-09-21 06:40:04,10.0.16.42,grace,ssh_key,rdp,SUCCESS,Access granted — session initiated
2026-09-21 06:40:37,10.0.13.181,steve,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-21 06:46:18,192.168.1.249,jack,kerberos,vpn_gateway,SUCCESS,Authentication successful
2026-09-21 06:47:40,10.0.24.91,alice,2fa,sshd,SUCCESS,Login accepted via PAM
2026-09-21 06:53:26,172.16.5.249,maria,2fa,api_server,SUCCESS,Kerberos TGT validated
2026-09-21 07:01:12,10.0.15.222,quinn,kerberos,vpn_gateway,SUCCESS,User authenticated successfully
2026-09-21 07:08:31,10.0.18.208,yuki,2fa,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 07:09:26,10.0.37.225,chitra,password,api_server,SUCCESS,Authentication successful
2026-09-21 07:14:04,192.168.1.227,karen,ssh_key,sshd,SUCCESS,Authentication successful
2026-09-21 07:18:29,10.0.6.219,tina,password,api_server,SUCCESS,User authenticated successfully
2026-09-21 07:19:00,10.0.36.57,maria,2fa,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 07:22:44,10.0.15.222,steve,password,sshd,SUCCESS,Authentication successful
2026-09-21 07:29:02,172.16.1.245,rachel,kerberos,sshd,SUCCESS,User authenticated successfully
2026-09-21 07:30:08,10.0.37.225,bhaskar,certificate,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 07:32:28,10.0.30.138,zara,ssh_key,web_portal,SUCCESS,Authentication successful
2026-09-21 07:40:11,10.0.14.172,eve,ssh_key,sshd,SUCCESS,Authentication successful
2026-09-21 07:40:24,10.0.6.56,xander,ssh_key,sshd,SUCCESS,Session opened for user
2026-09-21 07:44:19,10.0.32.102,wendy,kerberos,web_portal,SUCCESS,Authentication successful
2026-09-21 07:45:13,10.0.15.222,grace,2fa,sshd,SUCCESS,Access granted — session initiated
2026-09-21 07:45:21,192.168.1.185,dev,2fa,web_portal,SUCCESS,User authenticated successfully
2026-09-21 07:45:50,10.0.3.207,quinn,password,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 07:51:41,172.16.2.223,victor,ssh_key,vpn_gateway,SUCCESS,Session opened for user
2026-09-21 08:05:49,10.0.24.57,quinn,2fa,sshd,SUCCESS,Session opened for user
2026-09-21 08:05:56,10.0.2.190,steve,password,vpn_gateway,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 08:06:42,192.168.1.185,nathan,ssh_key,web_portal,SUCCESS,Accepted publickey for user
2026-09-21 08:12:25,10.0.23.155,frank,password,vpn_gateway,SUCCESS,Authentication successful
2026-09-21 08:21:05,192.168.1.120,peter,2fa,web_portal,SUCCESS,Access granted — session initiated
2026-09-21 08:25:04,10.0.41.29,tina,2fa,web_portal,SUCCESS,Login accepted via PAM
2026-09-21 08:27:16,10.0.3.8,wendy,ssh_key,web_portal,SUCCESS,User authenticated successfully
2026-09-21 08:36:05,172.16.0.88,jenkins,password,sshd,FAILURE,"Permission denied (publickey,password)"
2026-09-21 08:36:34,172.16.0.88,gitlab,ssh_key,web_portal,FAILURE,Authentication failure; logname= uid=0 euid=0
2026-09-21 08:37:19,172.16.0.88,gitlab,password,web_portal,FAILURE,Failed keyboard-interactive/pam for user
2026-09-21 08:37:50,172.16.0.88,jenkins,password,sshd,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 08:37:54,172.16.0.88,deploy,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 08:38:16,172.16.0.88,root,password,web_portal,FAILURE,pam_unix(sshd:auth): authentication failure
2026-09-21 08:38:57,192.168.1.30,steve,2fa,vpn_gateway,SUCCESS,Login accepted via PAM
2026-09-21 08:39:56,172.16.0.88,deploy,password,sshd,FAILURE,Connection closed by authenticating user [preauth]
2026-09-21 08:43:15,192.168.1.120,bob,kerberos,sshd,SUCCESS,Login accepted via PAM
2026-09-21 08:44:13,10.0.18.117,nathan,2fa,api_server,SUCCESS,Accepted publickey for user
2026-09-21 08:45:28,10.0.2.190,charlie,2fa,rdp,SUCCESS,Login accepted via PAM
2026-09-21 08:47:55,10.0.46.81,uma,ssh_key,sshd,SUCCESS,User authenticated successfully
2026-09-21 08:48:58,10.0.25.25,quinn,password,vpn_gateway,SUCCESS,User authenticated successfully
